city|location|area_sq_ft|num_of_bedrooms|num_of_bathrooms|price_in_rupees
Lahore|DHA Phase 6, DHA Defence|5445|5|6|78000000
Lahore|DHA Phase 6 - Block J, DHA Phase 6|5445|5|6|69000000
Lahore|DHA Phase 6 - Block J, DHA Phase 6|5445|5|6|77500000
Lahore|DHA Phase 6 - Block C, DHA Phase 6|5445|5|6|81500000
Lahore|State Life Phase 1 - Block G, State Life Housing Phase 1|2723|4|4|32500000
Lahore|Central Park - Block A1, Central Park Housing Scheme|1362|3|4|17500000
Lahore|DHA Phase 6 - Block N, DHA Phase 6|5445|5|6|87500000
Lahore|DHA Phase 7 - Block T, DHA Phase 7|5445|6|6|120000000
Lahore|Paragon City - Orchard Block, Paragon City|2723|4|6|45000000
Lahore|LDA Avenue - Block M, LDA Avenue|2723|6|6|24500000
Lahore|Jubilee Town - Block C, Jubilee Town|817|3|3|12800000
Lahore|DHA Phase 7, DHA Defence|2723|5|6|37500000
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|2451|5|5|25000000
Lahore|Park View City, Lahore|1362|4|4|18000000
Lahore|DHA Phase 8, DHA Defence|5445|5|6|72500000
Lahore|DHA Phase 7, DHA Defence|5445|5|6|63000000
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|5445|6|6|61000000
Lahore|DHA Phase 7 - Block U, DHA Phase 7|5445|5|5|102000000
Lahore|DHA Phase 6, DHA Defence|10890|5|6|139900000
Lahore|DHA Phase 6 - Block M, DHA Phase 6|5445|5|5|101000000
Lahore|DHA Phase 5, DHA Defence|5445|5|5|110000000
Lahore|DHA Phase 8, DHA Defence|2723|4|5|41000000
Lahore|DHA Defence, Lahore|2723|5|6|56500000
Lahore|Al-Kabir Phase 2 - Block B, Al-Kabir Town - Phase 2|817|3|4|14000000
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|5445|5|6|71100000
Lahore|DHA Phase 6, DHA Defence|5445|3|4|59000000
Lahore|DHA Phase 6, DHA Defence|16335|5|6|295000000
Lahore|Lake City, Raiwind Road|3540|5|5|54000000
Lahore|Al-Kabir Town - Phase 2, Al-Kabir Town|817|3|3|9000000
Lahore|Paragon City - Orchard 1 Block, Paragon City|2723|5|6|45000000
Lahore|Central Park - Block B, Central Park Housing Scheme|1089|4|5|14500000
Lahore|Central Park - Block B, Central Park Housing Scheme|1362|4|5|19500000
Lahore|DHA Phase 6 - Block L, DHA Phase 6|10890|6|6|210000000
Lahore|Divine Gardens, Lahore|3268|4|5|40000000
Lahore|LDA Avenue - Block J, LDA Avenue|2723|6|6|28500000
Lahore|LDA Avenue - Block J, LDA Avenue|2723|6|6|31500000
Lahore|DHA Phase 6, DHA Defence|2723|5|6|47500000
Lahore|DHA Phase 7, DHA Defence|2723|5|6|41500000
Lahore|Park View City, Lahore|1362|4|5|17000000
Lahore|Park View City, Lahore|2723|5|6|30000000
Lahore|Park View City, Lahore|1362|4|5|16000000
Lahore|DHA Phase 8, DHA Defence|3295|4|5|37000000
Lahore|DHA Phase 3 - Block Z, DHA Phase 3|2723|4|5|38500000
Lahore|DHA Phase 7, DHA Defence|5445|5|6|87000000
Lahore|DHA Phase 6, DHA Defence|5445|5|6|120000000
Lahore|DHA Phase 8, DHA Defence|2723|4|5|36500000
Lahore|Formanites Housing Scheme, Lahore|2723|5|6|29000000
Lahore|Formanites Housing Scheme, Lahore|2723|5|6|35000000
Lahore|Punjab Coop Housing Society, Lahore|1362|3|4|21000000
Lahore|Askari 10 - Sector F, Askari 10|4629|5|6|87500000
Lahore|DHA 11 Rahbar Phase 1 - Block C, DHA 11 Rahbar Phase 1|2723|4|5|39500000
Lahore|DHA Phase 6, DHA Defence|5990|6|6|90000000
Lahore|DHA Phase 3, DHA Defence|10890|7|6|350000000
Lahore|Askari 10 - Sector S, Askari 10|4847|5|6|81000000
Lahore|DHA Phase 7, DHA Defence|5445|5|6|77500000
Lahore|Air Avenue - Block L, DHA Phase 8 - Ex Air Avenue|5445|5|6|85000000
Lahore|DHA Phase 6 - Block E, DHA Phase 6|5445|6|6|137000000
Lahore|DHA Phase 6 - Block E, DHA Phase 6|5445|5|5|145000000
Lahore|DHA Phase 6 - Block M, DHA Phase 6|5445|5|5|145000000
Lahore|DHA Phase 1, DHA Defence|10890|7|6|159000000
Lahore|DHA Phase 2, DHA Defence|10890|7|6|220000000
Lahore|DHA Phase 5, DHA Defence|5445|6|6|115000000
Lahore|Park View City, Lahore|1362|4|4|16000000
Lahore|DHA Phase 6 - Block K, DHA Phase 6|5445|5|6|112500000
Lahore|New Lahore City - Phase 2, New Lahore City|817|3|3|9600000
Lahore|New Lahore City - Phase 2, New Lahore City|1362|3|3|14500000
Lahore|Punjab Coop Housing Society, Lahore|5445|5|6|69500000
Lahore|Punjab Coop Housing Society, Lahore|2723|4|6|35500000
Lahore|Bankers Co-operative Housing Society, Lahore|1362|3|4|22000000
Lahore|Pine Avenue, Lahore|817|3|4|10800000
Lahore|Park View City - Tulip Extension Block, Park View City|1362|5|6|17200000
Lahore|DHA 9 Town, DHA Defence|1362|3|5|18000000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|18800000
Lahore|DHA Phase 7, DHA Defence|10890|6|6|152000000
Lahore|Askari 10 - Sector B, Askari 10|5445|5|5|81000000
Lahore|Askari 10 - Sector D, Askari 10|2723|5|6|51000000
Lahore|Askari 10 - Sector D, Askari 10|5445|5|6|87500000
Lahore|Askari 10 - Sector E, Askari 10|2914|3|4|47500000
Lahore|Askari 10 - Sector S, Askari 10|4084|5|6|80000000
Lahore|DHA Phase 3 - Block Z, DHA Phase 3|5445|5|6|77500000
Lahore|DHA 11 Rahbar Phase 1 - Block C, DHA 11 Rahbar Phase 1|2723|5|5|49000000
Lahore|Park View City, Lahore|2723|5|6|30000000
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|1770|3|4|26500000
Lahore|Park View City - Tulip Extension Block, Park View City|1362|4|5|20000000
Lahore|DHA Phase 5, DHA Defence|2723|5|6|97500000
Lahore|DHA Phase 3, DHA Defence|1362|3|4|29500000
Lahore|Halloki Gardens - Block B, DHA Phase 11 - Halloki Gardens|1362|3|4|21500000
Lahore|DHA 11 Rahbar Phase 2 - Block G, DHA 11 Rahbar Phase 2|1362|3|4|24000000
Lahore|Faisal Town - Block A, Faisal Town|5445|6|6|75000000
Lahore|Valencia Housing Society, Lahore|5445|6|6|52000000
Lahore|Wapda Town Phase 1, Wapda Town|1362|4|4|22000000
Lahore|Sabzazar Scheme, Lahore|1362|5|6|25000000
Lahore|Sabzazar Scheme - Block P, Sabzazar Scheme|1362|6|6|25000000
Lahore|Paragon City, Lahore|4084|6|6|60000000
Lahore|Sabzazar Scheme - Block P, Sabzazar Scheme|1634|5|6|36000000
Lahore|Paragon City, Lahore|2723|4|5|42500000
Lahore|DHA 9 Town, DHA Defence|1634|3|4|31500000
Lahore|DHA Phase 6 - Block C, DHA Phase 6|10890|7|6|530000000
Lahore|Al-Hafiz Town, Lahore|545|2|2|7700000
Lahore|Askari 10 - Sector F, Askari 10|4629|4|4|77500000
Lahore|DHA Phase 6, DHA Defence|5445|5|6|100000000
Lahore|DHA Phase 7 - Block S, DHA Phase 7|5445|5|6|81000000
Lahore|Al Rehman Phase 2 - Block L, Al Rehman Garden Phase 2|1362|5|6|22800000
Lahore|Al Rehman Phase 2 - Block I, Al Rehman Garden Phase 2|1362|5|6|17800000
Lahore|Al-Hafiz Town, Lahore|953|4|5|14500000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|18500000
Lahore|Bahria Town - Block AA, Bahria Town - Sector D|1362|3|4|22500000
Lahore|Park View City - Platinum Block, Park View City|1362|4|5|17500000
Lahore|Gulshan-e-Lahore, Lahore|1089|4|5|18000000
Lahore|Nespak Scheme Phase 3, Defence Road|5445|7|0|57500000
Lahore|Wapda Town Phase 1 - Block E1, Wapda Town Phase 1|5445|5|6|72500000
Lahore|NFC 1, Lahore|5445|5|6|70000000
Lahore|Park View City, Lahore|1362|4|4|17500000
Lahore|Central Park Housing Scheme, Lahore|1362|3|3|15000000
Lahore|DHA Phase 3 - Block X, DHA Phase 3|5445|5|6|66000000
Lahore|DHA Phase 1 - Block J, DHA Phase 1|3268|5|5|33500000
Lahore|Lalazaar Garden Phase 2 - Block B1, Lalazaar Garden Phase 2|817|3|4|11500000
Lahore|DHA 9 Town, DHA Defence|1362|3|5|19800000
Lahore|Paragon City, Lahore|1362|3|4|22000000
Lahore|Model Town - Block M, Model Town|2723|5|5|45000000
Lahore|DHA 9 Town - Block C, DHA 9 Town|1362|3|4|24000000
Lahore|DHA Phase 7, DHA Defence|2723|4|5|55000000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|21500000
Lahore|DHA 9 Town, DHA Defence|2723|4|5|55000000
Lahore|DHA Phase 6 - Block F, DHA Phase 6|5445|5|6|135000000
Lahore|Bahria Orchard, Lahore|1362|3|4|14000000
Lahore|Bahria Orchard, Lahore|1362|3|4|12000000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|32000000
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|5445|5|6|82500000
Lahore|DHA Phase 5, DHA Defence|1362|3|3|31000000
Lahore|DHA 11 Rahbar Phase 1, DHA 11 Rahbar|2723|5|6|37500000
Lahore|DHA Phase 5 - Block D, DHA Phase 5|2723|4|5|55000000
Lahore|DHA 11 Rahbar Phase 1 - Block C, DHA 11 Rahbar Phase 1|2723|4|5|48000000
Lahore|Park View City, Lahore|1362|4|5|18000000
Lahore|Tariq Gardens - Block A, Tariq Gardens|5445|7|6|64000000
Lahore|DHA Phase 2 - Block T, DHA Phase 2|5445|5|6|60000000
Lahore|DHA Phase 7 - Block S, DHA Phase 7|5445|5|6|83000000
Lahore|DHA Phase 3 - Block X, DHA Phase 3|5445|5|6|77500000
Lahore|Central Park - Block C, Central Park Housing Scheme|1008|3|3|13500000
Lahore|Valencia Housing Society, Lahore|5445|6|5|65000000
Lahore|Park View City, Lahore|1362|4|4|21500000
Lahore|DHA 9 Town, DHA Defence|2178|4|5|45000000
Lahore|DHA 9 Town, DHA Defence|1362|3|5|17200000
Lahore|DHA Phase 6, DHA Defence|5445|5|6|76300000
Lahore|DHA Phase 6, DHA Defence|5445|5|6|78900000
Lahore|DHA 9 Town, DHA Defence|2178|4|5|45000000
Lahore|Park View City - Platinum Block, Park View City|1362|4|5|16000000
Lahore|Park View City - Topaz Extension Block, Park View City|1362|4|5|25000000
Lahore|Park View City - Tulip Block, Park View City|1362|4|5|21000000
Lahore|DHA Phase 7 - Block Q, DHA Phase 7|5445|5|6|69500000
Lahore|DHA Phase 6 - Block N, DHA Phase 6|5445|5|6|131500000
Lahore|Bahria Orchard, Lahore|2178|5|5|22500000
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|2723|5|6|32000000
Lahore|Lake City - Sector M-7B, Lake City|1362|4|5|26000000
Lahore|Park View City, Lahore|1362|4|5|16500000
Lahore|Park View City - Rose Block, Park View City|1362|4|5|22000000
Lahore|DHA Phase 6, DHA Defence|2723|5|6|49500000
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|2723|4|5|44500000
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|2723|4|5|58500000
Lahore|DHA Phase 3 - Block X, DHA Phase 3|5445|5|6|79000000
Lahore|DHA Phase 4 - Block HH, DHA Phase 4|5445|5|6|68500000
Lahore|DHA Phase 4 - Block FF, DHA Phase 4|5445|5|6|62500000
Lahore|DHA Phase 1 - Block B, DHA Phase 1|5445|5|6|85000000
Lahore|Park View City, Lahore|953|3|4|12200000
Lahore|DHA Phase 7 - Block Z2, DHA Phase 7|5445|5|6|55000000
Lahore|DHA Phase 7 - Block X, DHA Phase 7|5445|5|6|80000000
Lahore|DHA 9 Town, DHA Defence|1362|3|5|19700000
Lahore|Park View City - Tulip Overseas, Park View City|1362|4|5|18500000
Lahore|DHA Phase 7 - Block T, DHA Phase 7|6534|5|6|63900000
Lahore|DHA Phase 6, DHA Defence|5445|3|3|63000000
Lahore|Al-Kabir Town - Phase 2, Al-Kabir Town|817|3|4|12000000
Lahore|DHA Phase 5 - Block F, DHA Phase 5|5445|5|6|81500000
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|2723|4|5|57500000
Lahore|Eden Avenue Extension, Lahore|3812|5|6|40000000
Lahore|DHA Phase 6, DHA Defence|10890|5|6|380000000
Lahore|Park View City, Lahore|2723|5|6|30000000
Lahore|Al-Kabir Town - Phase 2, Al-Kabir Town|817|3|4|9500000
Lahore|Al-Kabir Phase 2 - Block E, Al-Kabir Town - Phase 2|817|3|4|10000000
Lahore|Bahria Orchard Phase 1, Bahria Orchard|2723|5|6|34500000
Lahore|DHA Phase 7, DHA Defence|5445|5|6|90000000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|24500000
Lahore|Bahria Town - Sector C, Bahria Town|2723|6|0|44500000
Lahore|Bahria Orchard Phase 1 - Central, Bahria Orchard Phase 1|5445|5|6|35000000
Lahore|Model Town Extension, Model Town|5445|10|6|95000000
Lahore|Revenue Society, Lahore|5445|6|6|57900000
Lahore|Jubilee Town, Lahore|2723|5|6|26900000
Lahore|Valencia - Block E, Valencia Housing Society|5445|5|0|95000000
Lahore|Valencia - Block C1, Valencia Housing Society|5445|6|6|53000000
Lahore|Valencia - Block A, Valencia Housing Society|10890|9|0|130000000
Lahore|Johar Town Phase 1 - Block G, Johar Town Phase 1|5445|6|6|60000000
Lahore|Johar Town Phase 2 - Block Q, Johar Town Phase 2|1362|5|6|25000000
Lahore|DHA Phase 7 - Block T, DHA Phase 7|5445|5|6|69900000
Lahore|DHA Phase 8 - Block T, DHA Phase 8|5445|5|6|85500000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|24500000
Lahore|Bahria Town - Sector C, Bahria Town|2723|5|6|28000000
Lahore|Bahria Town - Sector E, Bahria Town|2723|5|6|35000000
Lahore|DHA Phase 7 - Block U, DHA Phase 7|5445|5|6|71000000
Lahore|DHA Phase 6 - Block G, DHA Phase 6|5445|5|6|81000000
Lahore|Bahria Orchard, Lahore|1362|3|4|25000000
Lahore|Central Park Housing Scheme, Lahore|2723|5|6|29000000
Lahore|DHA Phase 7, DHA Defence|2723|4|5|56000000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|22900000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|23500000
Lahore|DHA Phase 8 - Ex Park View, DHA Phase 8|10890|6|6|265000000
Lahore|Wapda Town Phase 1, Wapda Town|3268|6|6|45000000
Lahore|Park View City - Platinum Block, Park View City|1634|5|5|22000000
Lahore|Bahria Town - Sector C, Bahria Town|2723|5|6|47500000
Lahore|Al Jalil Garden, Lahore|1362|3|4|15000000
Lahore|Bahria Town - Nargis Block, Bahria Town - Sector C|2178|5|6|26500000
Lahore|Jubilee Town, Lahore|2723|5|6|26900000
Lahore|Park View City, Lahore|1362|4|4|16500000
Lahore|DHA Phase 1 - Block A, DHA Phase 1|10890|5|5|115000000
Lahore|DHA Phase 3 - Block XX, DHA Phase 3|1634|3|3|32500000
Lahore|Park View City, Lahore|1362|4|4|19000000
Lahore|Muhammad Nagar, Garhi Shahu|2723|4|4|27500000
Lahore|Nespak Scheme Phase 3, Defence Road|2723|6|6|35000000
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|2723|4|5|57500000
Lahore|Eden Avenue Extension, Lahore|3812|5|6|40000000
Lahore|DHA Phase 7 - Block T, DHA Phase 7|5445|5|6|69900000
Lahore|DHA Phase 8 - Block T, DHA Phase 8|5445|5|6|85500000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|24500000
Lahore|Bahria Town - Sector C, Bahria Town|2723|5|6|28000000
Lahore|Bahria Town - Sector E, Bahria Town|2723|5|6|35000000
Lahore|DHA Phase 7 - Block U, DHA Phase 7|5445|5|6|71000000
Lahore|Central Park Housing Scheme, Lahore|2723|5|6|30000000
Lahore|Central Park Housing Scheme, Lahore|953|3|4|12000000
Lahore|DHA Phase 7 - Block R, DHA Phase 7|5445|5|6|68500000
Lahore|DHA Phase 6 - Block K, DHA Phase 6|5445|5|6|115000000
Lahore|DHA Phase 7 - Block R, DHA Phase 7|5445|5|6|69100000
Lahore|Al Rehman Garden Phase 2, Al Rehman Garden|1906|6|6|24000000
Lahore|Bahria Orchard Phase 2, Bahria Orchard|1362|3|5|18200000
Lahore|Jubilee Town - Block F, Jubilee Town|1906|6|6|27000000
Lahore|Wapda Town Phase 1 - Block J2, Wapda Town Phase 1|2723|6|6|49500000
Lahore|DHA Phase 7 - Block X, DHA Phase 7|5445|6|0|81000000
Lahore|Park View City, Lahore|2723|5|6|30000000
Lahore|Park View City, Lahore|1362|4|5|15000000
Lahore|Park View City, Lahore|2723|5|6|32000000
Lahore|Park View City, Lahore|953|3|4|12000000
Lahore|Park View City, Lahore|1362|4|4|21500000
Lahore|Park View City, Lahore|1362|4|4|16500000
Lahore|Askari 10, Askari|4629|4|5|77500000
Lahore|DHA Phase 6 - Block G, DHA Phase 6|5445|5|6|81000000
Lahore|Bahria Orchard, Lahore|1362|3|4|25000000
Lahore|Park View City - Tulip Extension Block, Park View City|2723|5|5|40000000
Lahore|Paragon City, Lahore|1362|3|4|22000000
Lahore|Paragon City, Lahore|2723|4|5|45500000
Lahore|Bahria Orchard Phase 1 - Eastern, Bahria Orchard Phase 1|1362|3|5|17500000
Lahore|Paragon City, Lahore|2723|5|6|45000000
Lahore|Paragon City, Lahore|2723|5|6|45000000
Lahore|DHA Phase 8, DHA Defence|5445|6|6|105000000
Lahore|DHA Phase 7, DHA Defence|5445|5|6|65000000
Lahore|DHA Phase 6, DHA Defence|5445|5|6|79000000
Lahore|Lake City - Sector M-2A, Lake City|2723|6|6|52000000
Lahore|Bedian Road, Lahore|25047|7|0|80000000
Lahore|Askari 11 - Sector A, Askari 11|2995|5|6|60000000
Lahore|Bahria Town - Block AA, Bahria Town - Sector D|1362|3|4|21000000
Lahore|Punjab Coop Housing Society, Lahore|2723|4|5|31000000
Lahore|Allama Iqbal Town - Karim Block, Allama Iqbal Town|2723|4|5|42500000
Lahore|DHA Phase 6, DHA Defence|5445|5|6|67500000
Lahore|Park View City - Tulip Block, Park View City|1362|4|5|20000000
Lahore|Park View City - Crystal Block, Park View City|1362|4|4|16500000
Lahore|DHA Phase 5, DHA Defence|5445|5|6|75000000
Lahore|New Lahore City, Lahore|1362|3|3|13000000
Lahore|New Lahore City, Lahore|1362|3|3|14500000
Lahore|DHA Phase 6 - Block E, DHA Phase 6|1362|3|4|29000000
Lahore|DHA Phase 5, DHA Defence|5445|5|6|89500000
Lahore|DHA Phase 6 - Block G, DHA Phase 6|5445|5|6|122500000
Lahore|DHA Phase 6 - Block K, DHA Phase 6|10890|6|6|400000000
Lahore|DHA Phase 6, DHA Defence|5445|5|6|129500000
Lahore|DHA 9 Town, DHA Defence|1362|3|5|20700000
Lahore|DHA Phase 6 - Block K, DHA Phase 6|10890|6|6|400000000
Lahore|Bahria Town - Sector D, Bahria Town|1362|3|5|17800000
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|5445|5|6|57500000
Lahore|Bahria Town - Sector B, Bahria Town|2178|5|5|29500000
Lahore|DHA Phase 6 - Block L, DHA Phase 6|5445|5|6|95000000
Lahore|DHA Phase 5, DHA Defence|10890|6|6|125000000
Lahore|Lake City - Sector M-2A, Lake City|2723|5|5|46000000
Lahore|Lake City - Sector M-7, Lake City|1906|7|6|37500000
Lahore|DHA Phase 7 - Block R, DHA Phase 7|10890|6|6|147500000
Lahore|Park View City - Tulip Overseas, Park View City|1362|4|5|17500000
Lahore|DHA Phase 5 - Block L, DHA Phase 5|2723|4|5|65000000
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|10890|5|6|99000000
Lahore|DHA Phase 4 - Block BB, DHA Phase 4|5445|5|6|174500000
Lahore|DHA Phase 5, DHA Defence|5445|6|6|79900000
Lahore|DHA Phase 5, DHA Defence|10890|6|6|340000000
Lahore|DHA Phase 6, DHA Defence|5445|6|6|295000000
Lahore|DHA Phase 7 - Block Z, DHA Phase 7|5445|5|6|52500000
Lahore|DHA Phase 6 - Block K, DHA Phase 6|5445|5|6|72500000
Lahore|Allama Iqbal Town - Mehran Block, Allama Iqbal Town|2723|5|5|31500000
Lahore|Allama Iqbal Town - Nizam Block, Allama Iqbal Town|1362|4|4|19000000
Lahore|Mustafa Town, Lahore|5445|5|5|55000000
Lahore|DHA Phase 6 - Block B, DHA Phase 6|5445|5|6|65000000
Lahore|DHA Phase 6, DHA Defence|5445|6|6|117500000
Lahore|Bahria Town - Sector F, Bahria Town|2723|5|6|41000000
Lahore|Punjab Coop Housing Society, Lahore|5445|6|6|57000000
Lahore|Punjab Coop Housing Society, Lahore|1362|3|4|22500000
Lahore|Punjab Coop Housing Society, Lahore|1362|3|4|21200000
Lahore|Punjab Coop Housing Society, Lahore|2723|4|5|39000000
Lahore|Bahria Town - Block CC, Bahria Town - Sector D|1362|3|3|23500000
Lahore|Al Rehman Garden Phase 2, Al Rehman Garden|1089|3|6|14900000
Lahore|Al Rehman Garden Phase 2, Al Rehman Garden|1362|5|6|16500000
Lahore|Lake City - Sector M-2A, Lake City|2723|5|6|46000000
Lahore|DHA Phase 6, DHA Defence|5445|5|6|92500000
Lahore|DHA Phase 6, DHA Defence|10890|5|6|440000000
Lahore|Al Hafeez Garden - Phase 5, Al Hafeez Gardens|817|3|4|13500000
Lahore|Al Hafeez Garden - Phase 2, Al Hafeez Gardens|817|3|4|10500000
Lahore|DHA Phase 5, DHA Defence|16335|6|6|260000000
Lahore|DHA Phase 8 - Block S, DHA Phase 8|5445|5|6|105000000
Lahore|DHA Phase 6 - Block K, DHA Phase 6|5445|5|6|112500000
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|1906|5|6|23000000
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|2723|4|5|31000000
Lahore|Allama Iqbal Town, Lahore|2723|5|5|51000000
Lahore|Park View City, Lahore|2723|5|6|30000000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|18000000
Lahore|DHA Phase 3, DHA Defence|5445|5|6|73000000
Lahore|DHA Phase 7, DHA Defence|5445|5|6|54900000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|17500000
Lahore|DHA Phase 3, DHA Defence|5445|5|6|57500000
Lahore|DHA 9 Town, DHA Defence|1362|3|5|18500000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|19300000
Lahore|DHA 9 Town, DHA Defence|1362|3|4|18200000
Lahore|Bahria Town - Rafi Block, Bahria Town - Sector E|1362|3|5|24000000
Lahore|DHA Phase 7 - Block T, DHA Phase 7|5445|5|6|69000000
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|1362|3|5|21000000
Lahore|Central Park Housing Scheme, Lahore|1362|3|4|16000000
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|5445|5|6|63000000
Lahore|Bahria Town - Block CC, Bahria Town - Sector D|1362|3|4|20000000
Lahore|DHA Phase 5, DHA Defence|9256|5|6|260000000
Lahore|DHA Phase 6 - Block K, DHA Phase 6|5445|5|6|84500000
Lahore|Gulshan-E-Mustafa Housing Society, Lahore|1089|3|4|22500000
Lahore|DHA Phase 6 - Block A, DHA Phase 6|5445|6|0|290000000
Lahore|DHA Phase 5, DHA Defence|5445|6|6|190000000
Lahore|Bahria Town - Nargis Block, Bahria Town - Sector C|2723|5|6|43000000
Lahore|DHA Phase 2 - Block Q, DHA Phase 2|2723|4|5|65000000
Lahore|Park View City, Lahore|1362|4|4|20000000
Lahore|Park View City, Lahore|5445|5|6|60000000
Lahore|Bahria Town - Sector D, Bahria Town|1362|3|4|18500000
Lahore|DHA Phase 6, DHA Defence|5445|5|6|64900000
Lahore|Wapda Town Phase 1 - Block G3, Wapda Town Phase 1|1362|5|6|24000000
Lahore|Valencia - Block B, Valencia Housing Society|5445|6|6|87500000
Lahore|Allama Iqbal Town, Lahore|1362|6|6|40000000
Lahore|DHA Phase 6 - Block N, DHA Phase 6|5445|5|6|125000000
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|1362|3|5|25000000
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|1362|3|5|26500000
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|1362|3|5|26000000
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|1362|3|5|20500000
Lahore|Bahria Town - Overseas B, Bahria Town - Overseas Enclave|2723|5|5|45000000
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|1362|3|5|25000000
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|1362|3|5|24000000
Lahore|Bahria Town - Iris Block, Bahria Town - Sector C|2723|5|6|29000000
Lahore|DHA Phase 6 - Block C, DHA Phase 6|5445|6|5|94500000
Lahore|DHA Phase 7 - Block R, DHA Phase 7|5445|5|6|66500000
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|2723|5|6|29000000
Lahore|DHA Phase 5, DHA Defence|5445|5|6|79500000
Lahore|DHA 11 Rahbar Phase 2, DHA 11 Rahbar|1362|3|4|19000000
Lahore|Jubilee Town - Block F, Jubilee Town|1362|5|6|20000000
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|5445|5|6|100000000
Lahore|DHA Phase 8, DHA Defence|5990|5|6|66000000
Lahore|Faisal Town, Lahore|1089|4|4|14500000
Lahore|Park View City, Lahore|5445|5|6|60000000
Lahore|Park View City, Lahore|1362|4|4|16000000
Lahore|Park View City - Rose Block, Park View City|1362|3|4|22000000
Lahore|Bahria Orchard Phase 1 - Southern, Bahria Orchard Phase 1|1362|2|3|14000000
Lahore|OLC - Block A, Overseas Low Cost|2178|5|6|23000000
Lahore|DHA Phase 8 - Ex Park View, DHA Phase 8|2723|4|5|42500000
